#EnsemblGeneID(0)	Chromosome(1)	ExonStart(bp)(2)	ExonEnd(bp)(3)	Strand(4)
AAEL003499	supercont1.88	1015710	1015828	-
AAEL003499	supercont1.88	1024837	1024944	-
AAEL009035	supercont1.363	19253	19579	-
AAEL009035	supercont1.363	27859	28687	-
AAEL009035	supercont1.363	28747	28925	-
AAEL009035	supercont1.363	28986	29401	-
AAEL009035	supercont1.363	29462	29565	-
AAEL009035	supercont1.363	29830	30193	-
AAEL009035	supercont1.363	30249	30312	-
AAEL007564	supercont1.263	420052	421428	-
AAEL007564	supercont1.263	425068	425139	-
AAEL011367	supercont1.572	225447	225963	-
AAEL011367	supercont1.572	226024	226407	-
AAEL011367	supercont1.572	226809	227066	-
AAEL009079	supercont1.368	625380	626629	-
AAEL009079	supercont1.368	638126	638330	-
AAEL014565	supercont1.1168	81267	81292	-
AAEL014565	supercont1.1168	81363	81519	-
AAEL002666	supercont1.63	899250	899908	+
AAEL002666	supercont1.63	899963	900464	+
AAEL002666	supercont1.63	900524	900970	+
AAEL009991	supercont1.445	591426	592594	-
AAEL009991	supercont1.445	607510	607689	-
AAEL009991	supercont1.445	616945	617599	-
AAEL009991	supercont1.445	617657	617942	-
AAEL009991	supercont1.445	618001	618166	-
AAEL009991	supercont1.445	618225	618499	-
AAEL009991	supercont1.445	618564	618856	-
AAEL009991	supercont1.445	618913	619063	-
AAEL009991	supercont1.445	627370	627514	-
AAEL009991	supercont1.445	627578	629379	-
AAEL009991	supercont1.445	668925	669080	-
AAEL009991	supercont1.445	681214	681366	-
AAEL009991	supercont1.445	591426	592594	-
AAEL009991	supercont1.445	605092	605217	-
AAEL009991	supercont1.445	607510	607689	-
AAEL009991	supercont1.445	616945	617599	-
AAEL009991	supercont1.445	617657	617942	-
AAEL009991	supercont1.445	618001	618166	-
AAEL009991	supercont1.445	618225	618499	-
AAEL009991	supercont1.445	618564	618856	-
AAEL009991	supercont1.445	618913	619063	-
AAEL009991	supercont1.445	627370	627514	-
AAEL009991	supercont1.445	627578	629379	-
AAEL009991	supercont1.445	668925	669080	-
AAEL009991	supercont1.445	681214	681366	-
AAEL008395	supercont1.321	877430	877918	+
AAEL008395	supercont1.321	878571	878792	+
AAEL002855	supercont1.70	2769501	2770112	+
AAEL002855	supercont1.70	2770174	2770234	+
AAEL002855	supercont1.70	2771541	2771924	+
AAEL014744	supercont1.1247	21644	21899	+
AAEL014744	supercont1.1247	51027	52412	+
AAEL009188	supercont1.377	876554	876821	+
AAEL009188	supercont1.377	892063	892146	+
AAEL009188	supercont1.377	938797	939507	+
AAEL009188	supercont1.377	975402	975483	+
AAEL007926	supercont1.289	852954	853014	+
AAEL007926	supercont1.289	866898	867127	+
AAEL007926	supercont1.289	867188	867752	+
AAEL007926	supercont1.289	867935	868490	+
AAEL012685	supercont1.725	288643	289065	-
AAEL012685	supercont1.725	289121	290022	-
AAEL012685	supercont1.725	294053	294059	-
AAEL000138	supercont1.2	5518950	5519208	-
AAEL000138	supercont1.2	5523415	5523530	-
AAEL000138	supercont1.2	5523643	5523843	-
AAEL012234	supercont1.670	418076	419310	-
AAEL012234	supercont1.670	422593	422965	-
AAEL012234	supercont1.670	423021	423177	-
AAEL012234	supercont1.670	423241	423390	-
AAEL012234	supercont1.670	451432	451452	-
AAEL012234	supercont1.670	460782	460906	-
AAEL012234	supercont1.670	460970	461116	-
AAEL012234	supercont1.670	469751	469896	-
AAEL000888	supercont1.18	3100645	3100919	-
AAEL000888	supercont1.18	3127447	3127653	-
AAEL000888	supercont1.18	3127719	3127865	-
AAEL000888	supercont1.18	3127926	3128116	-
AAEL000888	supercont1.18	3135407	3135436	-
AAEL000888	supercont1.18	3136373	3136421	-
AAEL000888	supercont1.18	3136516	3136599	-
AAEL000888	supercont1.18	3142854	3142952	-
AAEL000888	supercont1.18	3143946	3144077	-
AAEL000888	supercont1.18	3151367	3151513	-
AAEL000888	supercont1.18	3151590	3151662	-
AAEL000888	supercont1.18	3199868	3199923	-
AAEL000888	supercont1.18	3100645	3100919	-
AAEL000888	supercont1.18	3127447	3127653	-
AAEL000888	supercont1.18	3127719	3127865	-
AAEL000888	supercont1.18	3127926	3128116	-
AAEL000888	supercont1.18	3136373	3136421	-
AAEL000888	supercont1.18	3136516	3136599	-
AAEL000888	supercont1.18	3142854	3142952	-
AAEL000888	supercont1.18	3143946	3144077	-
AAEL000888	supercont1.18	3151367	3151513	-
AAEL000888	supercont1.18	3151590	3151662	-
AAEL000888	supercont1.18	3199868	3199923	-
AAEL000351	supercont1.6	911718	912116	+
AAEL015332	supercont1.1825	11815	12036	+
AAEL010826	supercont1.510	180561	180717	+
AAEL010826	supercont1.510	187342	187516	+
AAEL010826	supercont1.510	188234	189993	+
AAEL010826	supercont1.510	190066	190119	+
AAEL002843	supercont1.69	254911	255425	+
AAEL002843	supercont1.69	255486	255635	+
AAEL002843	supercont1.69	278675	279039	+
AAEL002843	supercont1.69	279652	280576	+
AAEL003232	supercont1.82	266248	266349	+
AAEL003232	supercont1.82	266557	266738	+
AAEL003232	supercont1.82	266899	267075	+
AAEL003232	supercont1.82	267134	267702	+
AAEL003232	supercont1.82	266248	266349	+
AAEL003232	supercont1.82	266557	266738	+
AAEL003232	supercont1.82	266897	267075	+
AAEL003232	supercont1.82	267134	267710	+
AAEL009804	supercont1.429	947756	948458	-
AAEL009804	supercont1.429	959995	960106	-
AAEL006998	supercont1.231	72780	73069	+
AAEL006998	supercont1.231	73139	73290	+
AAEL006998	supercont1.231	91112	91252	+
AAEL006998	supercont1.231	91372	91407	+
AAEL006998	supercont1.231	91483	91836	+
AAEL006998	supercont1.231	92296	92679	+
AAEL013989	supercont1.976	132866	133108	+
AAEL013989	supercont1.976	133222	133430	+
AAEL013989	supercont1.976	137575	138000	+
AAEL014687	supercont1.1220	121115	122950	-
AAEL009566	supercont1.407	308015	308256	-
AAEL009566	supercont1.407	308325	308688	-
AAEL014770	supercont1.1266	8727	8735	+
AAEL014770	supercont1.1266	8795	9133	+
AAEL012375	supercont1.685	523657	524013	+
AAEL012375	supercont1.685	524038	524333	+
AAEL012375	supercont1.685	540627	541123	+
AAEL012375	supercont1.685	541522	541650	+
AAEL012375	supercont1.685	541709	541906	+
AAEL012375	supercont1.685	541952	542334	+
AAEL012375	supercont1.685	542386	542547	+
AAEL012375	supercont1.685	542614	542691	+
AAEL012375	supercont1.685	554212	554838	+
AAEL009282	supercont1.387	269945	270109	+
AAEL009282	supercont1.387	270171	271017	+
AAEL009282	supercont1.387	271243	273106	+
AAEL003444	supercont1.86	1881154	1882104	-
AAEL003444	supercont1.86	1882163	1882325	-
AAEL009729	supercont1.421	801409	801458	-
AAEL009729	supercont1.421	801591	801846	-
AAEL009729	supercont1.421	802028	802282	-
AAEL004885	supercont1.133	1049882	1049944	+
AAEL004885	supercont1.133	1050041	1050610	+
AAEL004885	supercont1.133	1050667	1050846	+
AAEL003979	supercont1.103	2537898	2537967	-
AAEL003979	supercont1.103	2538100	2538264	-
AAEL003979	supercont1.103	2540933	2541091	-
AAEL003979	supercont1.103	2542186	2542263	-
AAEL003979	supercont1.103	2594615	2594713	-
AAEL003979	supercont1.103	2594801	2594947	-
AAEL003979	supercont1.103	2596535	2596782	-
AAEL007919	supercont1.289	486667	487428	-
AAEL007919	supercont1.289	487491	488112	-
AAEL007919	supercont1.289	488170	488485	-
AAEL007919	supercont1.289	488542	488821	-
AAEL004865	supercont1.133	1454464	1454734	+
AAEL004865	supercont1.133	1460501	1461024	+
AAEL004865	supercont1.133	1470424	1470666	+
AAEL004865	supercont1.133	1479206	1479580	+
AAEL004865	supercont1.133	1479646	1479869	+
AAEL004865	supercont1.133	1486079	1490065	+
AAEL010997	supercont1.532	40712	40925	-
AAEL010997	supercont1.532	62034	62137	-
AAEL010997	supercont1.532	62215	62310	-
AAEL010997	supercont1.532	62378	62519	-
AAEL010997	supercont1.532	69950	70244	-
AAEL010997	supercont1.532	77085	77106	-
AAEL006228	supercont1.196	344326	344837	+
AAEL006228	supercont1.196	351207	352101	+
AAEL002046	supercont1.48	807549	808887	+
AAEL002046	supercont1.48	808943	809260	+
AAEL002477	supercont1.58	681144	682096	-
AAEL008621	supercont1.337	870268	871333	-
AAEL008621	supercont1.337	871400	871564	-
AAEL008621	supercont1.337	871702	871800	-
AAEL010262	supercont1.466	698651	698964	-
AAEL010262	supercont1.466	712396	712452	-
AAEL010262	supercont1.466	712572	712620	-
AAEL010262	supercont1.466	713826	714015	-
AAEL010262	supercont1.466	749777	749897	-
AAEL010262	supercont1.466	776647	776928	-
AAEL010262	supercont1.466	835837	835890	-
AAEL003958	supercont1.102	2581611	2581671	+
AAEL003958	supercont1.102	2590160	2590259	+
AAEL003958	supercont1.102	2590439	2590593	+
AAEL003958	supercont1.102	2623824	2624120	+
AAEL003958	supercont1.102	2624441	2624670	+
AAEL003958	supercont1.102	2624751	2625206	+
AAEL006784	supercont1.221	317721	319122	-
AAEL006784	supercont1.221	319184	319469	-
AAEL014937	supercont1.1348	59087	59150	+
AAEL014937	supercont1.1348	59217	59303	+
AAEL014937	supercont1.1348	59373	59555	+
AAEL014230	supercont1.1045	111795	112081	+
AAEL014230	supercont1.1045	112187	112622	+
AAEL014230	supercont1.1045	112675	113046	+
AAEL014230	supercont1.1045	113077	113204	+
AAEL014230	supercont1.1045	113246	113438	+
AAEL002997	supercont1.74	922276	922616	-
AAEL002997	supercont1.74	922678	923469	-
AAEL002997	supercont1.74	923529	923950	-
AAEL002997	supercont1.74	937660	937682	-
AAEL014026	supercont1.986	163729	163891	+
AAEL014026	supercont1.986	175601	176130	+
AAEL014026	supercont1.986	176186	176543	+
AAEL014026	supercont1.986	176608	177421	+
AAEL002398	supercont1.55	1298190	1298222	+
AAEL002398	supercont1.55	1298289	1298350	+
AAEL002398	supercont1.55	1298401	1298491	+
AAEL002398	supercont1.55	1298559	1298661	+
AAEL002398	supercont1.55	1307170	1307327	+
AAEL002398	supercont1.55	1325580	1325642	+
AAEL003959	supercont1.102	2263188	2263893	-
AAEL003959	supercont1.102	2263960	2264126	-
AAEL003959	supercont1.102	2269775	2269888	-
AAEL003959	supercont1.102	2270062	2270417	-
AAEL003959	supercont1.102	2283551	2283700	-
AAEL003959	supercont1.102	2283803	2284028	-
AAEL014245	supercont1.1047	103642	103967	-
AAEL014245	supercont1.1047	104040	104779	-
AAEL014883	supercont1.1322	53626	53702	+
AAEL014883	supercont1.1322	53764	54220	+
AAEL014883	supercont1.1322	54281	54447	+
AAEL007834	supercont1.285	694328	695074	-
AAEL007834	supercont1.285	701223	701498	-
AAEL007834	supercont1.285	722217	722426	-
AAEL007834	supercont1.285	732367	732558	-
AAEL007834	supercont1.285	732808	733100	-
AAEL007834	supercont1.285	694328	695074	-
AAEL007834	supercont1.285	701223	701498	-
AAEL007834	supercont1.285	722217	722426	-
AAEL007834	supercont1.285	731069	731320	-
AAEL007834	supercont1.285	732367	732558	-
AAEL007834	supercont1.285	732808	733088	-
AAEL015272	supercont1.1691	162393	162683	+
AAEL015272	supercont1.1691	162738	163786	+
AAEL001455	supercont1.33	3665241	3665537	-
AAEL001455	supercont1.33	3665599	3665747	-
AAEL001455	supercont1.33	3665812	3666450	-
AAEL001455	supercont1.33	3667594	3668102	-
AAEL001455	supercont1.33	3669248	3669611	-
AAEL007156	supercont1.240	1472990	1473116	+
AAEL007156	supercont1.240	1491979	1492216	+
AAEL007156	supercont1.240	1503978	1504063	+
AAEL007156	supercont1.240	1504128	1504734	+
AAEL007156	supercont1.240	1505328	1505575	+
AAEL007156	supercont1.240	1472990	1473116	+
AAEL007156	supercont1.240	1491979	1492216	+
AAEL007156	supercont1.240	1503978	1504063	+
AAEL007156	supercont1.240	1504128	1505607	+
AAEL013435	supercont1.845	233732	233771	+
AAEL013435	supercont1.845	238757	239084	+
AAEL013435	supercont1.845	239365	239542	+
AAEL008321	supercont1.314	748407	748479	+
AAEL008321	supercont1.314	749619	750118	+
AAEL003952	supercont1.102	1566480	1566565	-
AAEL003952	supercont1.102	1573194	1573520	-
AAEL003952	supercont1.102	1601130	1601271	-
AAEL003952	supercont1.102	1610080	1610937	-
AAEL003952	supercont1.102	1611545	1612216	-
AAEL003952	supercont1.102	1617843	1618142	-
AAEL014803	supercont1.1277	32337	32504	+
AAEL014803	supercont1.1277	32565	32699	+
AAEL014803	supercont1.1277	33118	33280	+
AAEL014803	supercont1.1277	33346	33477	+
AAEL014803	supercont1.1277	33559	33752	+
AAEL014803	supercont1.1277	43417	43758	+
AAEL014803	supercont1.1277	43821	43983	+
AAEL014803	supercont1.1277	44054	44220	+
AAEL014803	supercont1.1277	44278	44607	+
AAEL014803	supercont1.1277	47638	47739	+
AAEL011275	supercont1.562	312009	312121	+
AAEL011275	supercont1.562	317371	317466	+
AAEL011275	supercont1.562	317529	317727	+
AAEL011275	supercont1.562	317792	318050	+
AAEL011275	supercont1.562	318126	318375	+
AAEL011275	supercont1.562	318438	318814	+
AAEL011275	supercont1.562	322151	322329	+
AAEL011275	supercont1.562	322575	322867	+
AAEL000400	supercont1.7	3240457	3240723	-
AAEL005258	supercont1.148	1836603	1836776	+
AAEL005258	supercont1.148	1836874	1837388	+
AAEL005258	supercont1.148	1837455	1837861	+
AAEL005258	supercont1.148	1836603	1836776	+
AAEL005258	supercont1.148	1836874	1837861	+
AAEL005448	supercont1.157	1780836	1781113	-
AAEL005448	supercont1.157	1781851	1781956	-
AAEL005448	supercont1.157	1815226	1815331	-
AAEL005448	supercont1.157	1815443	1815590	-
AAEL005448	supercont1.157	1829761	1829922	-
AAEL005448	supercont1.157	1830061	1830226	-
AAEL005448	supercont1.157	1832101	1832166	-
AAEL003429	supercont1.86	1775497	1776179	-
AAEL003429	supercont1.86	1776245	1776406	-
AAEL003429	supercont1.86	1776461	1777597	-
AAEL003429	supercont1.86	1777672	1777893	-
AAEL003429	supercont1.86	1779262	1779987	-
AAEL003429	supercont1.86	1780048	1780122	-
AAEL003429	supercont1.86	1780182	1781666	-
AAEL003429	supercont1.86	1782534	1782609	-
AAEL003306	supercont1.83	492339	492482	+
AAEL003306	supercont1.83	492675	492792	+
AAEL003306	supercont1.83	509841	510590	+
AAEL004736	supercont1.128	243842	244428	-
AAEL004736	supercont1.128	244488	244520	-
AAEL004736	supercont1.128	244577	244796	-
AAEL013846	supercont1.940	306455	307018	-
AAEL013846	supercont1.940	307266	307447	-
AAEL013846	supercont1.940	307505	307629	-
AAEL011511	supercont1.586	407729	407992	+
AAEL003842	supercont1.98	1487909	1487959	+
AAEL003842	supercont1.98	1488032	1488770	+
AAEL003842	supercont1.98	1488837	1490320	+
AAEL015058	supercont1.1433	78224	78272	+
AAEL015058	supercont1.1433	95073	96084	+
AAEL015058	supercont1.1433	96150	96370	+
AAEL015058	supercont1.1433	96452	96522	+
AAEL001177	supercont1.24	609432	609655	+
AAEL001177	supercont1.24	609725	609797	+
AAEL001177	supercont1.24	618715	619149	+
AAEL004733	supercont1.128	159075	159358	-
AAEL004733	supercont1.128	159424	160019	-
AAEL004733	supercont1.128	162946	163182	-
AAEL004733	supercont1.128	163255	163326	-
AAEL006871	supercont1.224	237059	237842	-
AAEL006871	supercont1.224	237909	238162	-
AAEL000092	supercont1.1	2360717	2360862	+
AAEL000092	supercont1.1	2360930	2361352	+
AAEL000092	supercont1.1	2361413	2361717	+
AAEL000337	supercont1.6	2372014	2372940	-
AAEL000337	supercont1.6	2381227	2381280	-
AAEL000337	supercont1.6	2381352	2381544	-
AAEL004655	supercont1.126	1150199	1150289	+
AAEL004655	supercont1.126	1157076	1157173	+
AAEL004655	supercont1.126	1157375	1157543	+
AAEL004655	supercont1.126	1158578	1158627	+
AAEL005198	supercont1.145	805865	806116	+
AAEL005198	supercont1.145	806172	806340	+
AAEL005198	supercont1.145	806474	807336	+
AAEL005198	supercont1.145	807389	807678	+
AAEL005198	supercont1.145	807743	808021	+
AAEL005918	supercont1.180	664096	664422	-
AAEL005918	supercont1.180	664482	665430	-
AAEL005918	supercont1.180	665490	665830	-
AAEL005918	supercont1.180	673926	674452	-
AAEL005918	supercont1.180	674515	674719	-
AAEL005918	supercont1.180	674772	675696	-
AAEL005918	supercont1.180	675753	676135	-
AAEL005918	supercont1.180	676199	676378	-
AAEL005918	supercont1.180	681560	681744	-
AAEL006783	supercont1.221	1257239	1257508	+
AAEL006783	supercont1.221	1263624	1265539	+
AAEL006783	supercont1.221	1265699	1266027	+
AAEL006783	supercont1.221	1266124	1266648	+
AAEL006783	supercont1.221	1266715	1267408	+
AAEL006783	supercont1.221	1275646	1276310	+
AAEL006783	supercont1.221	1276948	1277112	+
AAEL006783	supercont1.221	1277179	1277415	+
AAEL006783	supercont1.221	1279242	1279564	+
AAEL001960	supercont1.47	253707	253959	+
AAEL001960	supercont1.47	254017	254263	+
AAEL001960	supercont1.47	254324	254440	+
AAEL001960	supercont1.47	254498	254654	+
AAEL001960	supercont1.47	254716	254988	+
AAEL001960	supercont1.47	255045	255293	+
AAEL001960	supercont1.47	255356	255688	+
AAEL001960	supercont1.47	253707	254263	+
AAEL001960	supercont1.47	254324	254440	+
AAEL001960	supercont1.47	254498	254654	+
AAEL001960	supercont1.47	254716	254988	+
AAEL001960	supercont1.47	255045	255293	+
AAEL001960	supercont1.47	255356	255800	+
AAEL000256	supercont1.4	4756375	4757628	-
AAEL000256	supercont1.4	4772385	4772506	-
AAEL000256	supercont1.4	4773761	4774136	-
AAEL000256	supercont1.4	4774193	4774385	-
AAEL000256	supercont1.4	4781468	4781641	-
AAEL000256	supercont1.4	4808532	4808784	-
AAEL000256	supercont1.4	4823412	4823472	-
AAEL001738	supercont1.41	1784371	1785325	-
AAEL001738	supercont1.41	1804704	1804777	-
AAEL001738	supercont1.41	1804918	1804974	-
AAEL001738	supercont1.41	1805183	1805318	-
AAEL000281	supercont1.5	4065666	4065854	-
AAEL000281	supercont1.5	4084601	4084701	-
AAEL000281	supercont1.5	4085757	4086028	-
AAEL009361	supercont1.392	621474	621718	+
AAEL004744	supercont1.129	500275	500423	+
AAEL004744	supercont1.129	500481	500812	+
AAEL004744	supercont1.129	500972	501053	+
AAEL004744	supercont1.129	501147	501309	+
AAEL004744	supercont1.129	500275	500423	+
AAEL004744	supercont1.129	500481	500812	+
AAEL004744	supercont1.129	500972	501053	+
AAEL004744	supercont1.129	501147	501264	+
AAEL004744	supercont1.129	520304	520380	+
AAEL007617	supercont1.267	1537707	1537934	+
AAEL007617	supercont1.267	1538259	1540010	+
AAEL010084	supercont1.452	269252	269823	+
AAEL010084	supercont1.452	282179	282307	+
AAEL010084	supercont1.452	282365	282614	+
AAEL010084	supercont1.452	282675	282961	+
AAEL010084	supercont1.452	283021	283072	+
AAEL010084	supercont1.452	283134	283391	+
AAEL010084	supercont1.452	285443	285635	+
AAEL010084	supercont1.452	285698	285954	+
AAEL010084	supercont1.452	286033	286296	+
AAEL010084	supercont1.452	286373	286559	+
AAEL010084	supercont1.452	286617	286672	+
AAEL012597	supercont1.715	316963	317006	-
AAEL012597	supercont1.715	331552	331693	-
AAEL012597	supercont1.715	331841	332395	-
AAEL010561	supercont1.487	295318	296271	+
AAEL006791	supercont1.221	1516005	1518239	-
AAEL006791	supercont1.221	1518307	1518458	-
AAEL006791	supercont1.221	1534468	1535063	-
AAEL006791	supercont1.221	1535126	1536040	-
AAEL006791	supercont1.221	1543369	1543500	-
AAEL006791	supercont1.221	1544821	1545035	-
AAEL006791	supercont1.221	1553623	1554162	-
